0.03009616,0.04404019,0.01886192,40.70819814,33.09441827,0.03500000
0.00975800,0.07215291,0.06164314,22.01470678,156.77570288,0.03500000
0.03209104,0.07193349,0.09659857,154.02792949,162.24172269,0.03500000
0.07638180,0.06003670,0.03879487,258.44510470,75.65616421,0.03500000
0.09095506,0.05300238,0.03331438,239.13177770,103.40711772,0.03500000
0.04397114,0.01783934,0.02045910,43.54085040,120.73341995,0.03500000
0.01426477,0.07328530,0.03087973,279.35375738,134.28168247,0.03500000
0.01471388,0.00995819,0.05758623,142.41106539,5.59086027,0.03500000
0.01074311,0.01783299,0.05571590,327.88361906,16.96202689,0.03500000
0.08536857,0.07613710,0.01104141,227.89562240,28.87211652,0.03500000
0.02478950,0.07004428,0.05394965,161.77807800,152.98866817,0.03500000
0.04057659,0.00867028,0.07558247,183.51417505,118.84650555,0.03500000
0.04526564,0.09391331,0.07974531,202.80188584,109.08205857,0.03500000
0.05336629,0.01665520,0.02653544,338.33199991,137.25166186,0.03500000
0.06189199,0.01795812,0.04649190,195.48739054,152.37134717,0.03500000
0.02345541,0.05731499,0.07118283,143.35688046,55.69624968,0.03500000
0.06861584,0.04172004,0.07773507,348.08111200,179.46317549,0.03500000
0.00697616,0.04193542,0.01918258,256.95151120,1.76355799,0.03500000
0.06500890,0.06285050,0.03252021,323.76059002,86.63432729,0.03500000
0.07406594,0.00220131,0.07830893,177.80030269,139.48968618,0.03500000
0.08157501,0.02475045,0.00844978,282.03951911,33.83834496,0.03500000
0.06891827,0.05291395,0.02210328,331.35448851,105.20611602,0.03500000
0.04457157,0.09201563,0.08924687,176.47539096,159.21522917,0.03500000
0.03398506,0.04425856,0.06903909,348.52554618,82.24704444,0.03500000
0.01919073,0.02350755,0.02292037,225.86364102,51.83023429,0.03500000
0.06900993,0.02193246,0.00721801,349.66972256,25.93210403,0.03500000
0.07491075,0.02155056,0.08712850,9.91105814,157.47441922,0.03500000
0.05894856,0.09086487,0.00650183,123.79895697,7.50336849,0.03500000
0.00734005,0.09334009,0.03942289,185.42861069,6.62390860,0.03500000
0.02238647,0.08980800,0.07654755,25.47520503,164.59539069,0.03500000
0.09447060,0.00677403,0.08140954,111.98984940,91.90449913,0.03500000
0.06736126,0.07322711,0.01180528,169.85966211,105.22590669,0.03500000
0.00224316,0.00552932,0.06016289,66.68518081,39.29097149,0.03500000
0.03906555,0.07541996,0.08191465,178.89714779,124.12635037,0.03500000
0.04481853,0.06983168,0.07320914,251.61976762,138.38511539,0.03500000
0.07431050,0.04560507,0.01625590,212.92425287,89.93122346,0.03500000
0.02643127,0.01978392,0.04698053,128.05980955,68.55241209,0.03500000
0.01037030,0.01140493,0.00964677,86.30986578,66.16705875,0.03500000
0.01231703,0.00581426,0.01868403,56.06490597,117.56920487,0.03500000
0.03748050,0.00645829,0.03386342,129.16218965,136.78951809,0.03500000
0.09118888,0.07810989,0.01077687,141.88882461,79.65134647,0.03500000
0.08912306,0.08009612,0.06341314,314.81948451,161.37004993,0.03500000
0.03076134,0.06714726,0.07526301,293.76882111,51.74295462,0.03500000
0.07581552,0.07917887,0.06405028,328.04964271,133.37607728,0.03500000
0.02572280,0.09305148,0.01328860,329.93969064,102.99047643,0.03500000
0.06561396,0.02888515,0.00438234,67.93820436,61.13100479,0.03500000
0.01357264,0.06650592,0.07315692,48.83425517,151.91789553,0.03500000
0.08815991,0.01879088,0.02921563,79.69157808,115.56543283,0.03500000
0.08489526,0.07579075,0.00620005,78.36297630,44.82614830,0.03500000
0.06162991,0.07173377,0.04753618,118.69932239,30.50788074,0.03500000
0.07790409,0.05237144,0.01866185,114.26424914,36.11800927,0.03500000
0.03828037,0.00250896,0.00286792,82.50185245,69.63391093,0.03500000
0.08234499,0.03014039,0.00769202,62.57430492,33.64003135,0.03500000
0.08461331,0.01120688,0.08210760,117.85531440,160.58817299,0.03500000
0.09651179,0.08373784,0.09287781,282.29280408,169.45212354,0.03500000
0.05227913,0.08850567,0.06027105,173.74584177,46.03687643,0.03500000
0.04618170,0.06987350,0.06520315,269.53605417,26.88424672,0.03500000
0.04596572,0.08983116,0.05042252,352.63673275,86.16713115,0.03500000
0.06726888,0.06437623,0.08860851,46.03765197,99.97302318,0.03500000
0.03547194,0.07992403,0.09199503,179.75494959,150.36210692,0.03500000
0.05260192,0.01808993,0.01852395,201.56098589,39.62527868,0.03500000
0.04635476,0.09264048,0.00928929,123.55897536,7.76684937,0.03500000
0.01799216,0.06192900,0.06076502,103.42082494,159.93465226,0.03500000
0.01759771,0.04535000,0.02665751,345.05351369,113.65623559,0.03500000
0.07332657,0.00662700,0.04279617,262.18891677,174.72007536,0.03500000
0.02912083,0.09723977,0.01117246,342.91473226,0.01953623,0.03500000
0.07580103,0.01991494,0.02936101,337.43099214,145.79907033,0.03500000
0.01220002,0.08214737,0.04086010,240.58588704,168.19542518,0.03500000
0.09548953,0.00242447,0.04354415,102.31731778,13.87082173,0.03500000
0.04491831,0.00242319,0.02899796,92.85564243,32.48828793,0.03500000
0.08535019,0.07077038,0.04738271,164.71877716,90.06258099,0.03500000
0.01177833,0.02142032,0.04613303,96.63872090,90.21470469,0.03500000
0.03383195,0.08087583,0.09454146,10.38781661,129.37570765,0.03500000
0.03877540,0.08502760,0.08596734,236.16517311,94.21246714,0.03500000
0.08158586,0.09356006,0.05656507,285.83168948,106.90520787,0.03500000
0.03245730,0.01353037,0.02629399,326.88595790,135.17003466,0.03500000
0.08933494,0.07187900,0.04778078,119.35748395,40.69384091,0.03500000
0.00513438,0.03074267,0.02786034,42.63974528,12.40861017,0.03500000
0.06468679,0.05897258,0.02838342,89.08811227,107.54693249,0.03500000
0.05277717,0.01979038,0.09660940,342.55366642,141.49180234,0.03500000
0.09671444,0.03851082,0.08845800,90.77941201,159.53067675,0.03500000
0.04364742,0.05380674,0.02438795,211.08011679,130.67158587,0.03500000
0.09143928,0.08219650,0.05634780,164.80657442,32.96337478,0.03500000
0.08575271,0.02059957,0.08510561,319.82254527,148.28998460,0.03500000
0.01400651,0.04145038,0.00786611,56.34589473,90.66566643,0.03500000
0.07398549,0.04558829,0.03353258,112.57481275,159.46987096,0.03500000
0.02404877,0.01584871,0.02289195,65.48461313,124.04594375,0.03500000
0.04955359,0.01003557,0.04532955,272.84922734,9.05125171,0.03500000
0.09534465,0.08671236,0.08094457,165.35450303,155.36762941,0.03500000
0.02333281,0.09353271,0.01345978,293.58307885,75.69678902,0.03500000
0.06124616,0.06008804,0.07768227,343.94217603,149.80312147,0.03500000
0.07892364,0.08568935,0.00736372,180.78130113,67.55064646,0.03500000
0.02908476,0.09001171,0.00567622,157.79861736,12.88706009,0.03500000
0.09335305,0.07498594,0.02232473,269.39896249,50.76523742,0.03500000
0.06554919,0.05868480,0.07913144,172.11288057,89.83720014,0.03500000
0.05291075,0.06561226,0.03969548,226.53657782,66.75154572,0.03500000
0.01127514,0.00242694,0.05352608,5.32881925,18.58795300,0.03500000
0.01607804,0.07695623,0.01838015,260.71391481,44.68793317,0.03500000
0.00376999,0.09609362,0.06253836,2.49620731,71.89351189,0.03500000
0.07112885,0.03766529,0.07826253,137.66925181,163.66634162,0.03500000
0.05988229,0.00367629,0.00402116,132.04510449,57.98676741,0.03500000
0.05001836,0.08173422,0.00250697,54.14717128,32.93478681,0.03500000
0.03405984,0.01012761,0.04242681,72.68388353,171.49066054,0.03500000
0.02523852,0.00402098,0.00822836,12.48280976,42.61476827,0.03500000
0.07446129,0.02828575,0.00906051,177.41795471,77.20482729,0.03500000
0.07954740,0.06146853,0.08588285,234.26292576,119.61617372,0.03500000
0.05896476,0.03416914,0.04749182,86.63961774,25.64679279,0.03500000
0.00307894,0.02429987,0.04757142,33.18389410,154.75425075,0.03500000
0.06973062,0.05907354,0.08368570,72.13248419,112.61643312,0.03500000
0.06729326,0.02628222,0.08191289,64.11046227,70.83274744,0.03500000
0.00930139,0.02884908,0.01332372,95.31234081,37.01576825,0.03500000
0.04593564,0.09173256,0.05549490,307.51740991,1.95783393,0.03500000
0.01450517,0.03915347,0.01347940,38.33902343,69.10309525,0.03500000
0.09394610,0.07721398,0.05802999,207.63894692,119.90745988,0.03500000
0.04574371,0.03231627,0.06236498,45.73660883,131.15192183,0.03500000
0.00712839,0.08191004,0.06091338,57.36703139,1.07996200,0.03500000
0.09105714,0.05301017,0.08045570,178.42084079,68.45922134,0.03500000
0.07303371,0.00367508,0.03981028,89.57116367,4.35685903,0.03500000
0.08854930,0.02046634,0.01527458,214.70577667,43.69094273,0.03500000
0.01823888,0.04572514,0.06308654,197.45362506,161.02637473,0.03500000
0.02236935,0.07648676,0.00337241,310.80621389,27.41544581,0.03500000
0.03527744,0.01232084,0.03270415,180.05920829,52.30888238,0.03500000
0.07879699,0.02192261,0.06370318,242.68618416,10.02281788,0.03500000
0.06748579,0.02628107,0.07315405,315.41136470,46.64105568,0.03500000
0.07360421,0.08444622,0.07405653,171.59103811,131.72924589,0.03500000
0.03594642,0.05054317,0.01772803,105.62269286,52.06218001,0.03500000
0.07752489,0.04908255,0.00775572,9.47937979,9.05717003,0.03500000
0.03658421,0.03422235,0.02536571,227.51741597,114.39124723,0.03500000
0.09154837,0.03056615,0.04024205,285.52674979,43.89243767,0.03500000
0.01422800,0.05145074,0.06266232,200.94521834,176.93842410,0.03500000
0.00319344,0.03323159,0.04496224,25.40704239,58.66562586,0.03500000
0.04676612,0.05948371,0.07747398,243.83176740,152.03079857,0.03500000
0.01231115,0.06613969,0.05025516,323.11481428,81.38158029,0.03500000
0.06300419,0.08422133,0.01692748,152.30280256,73.06784204,0.03500000
0.03862279,0.08522394,0.00991596,278.98807325,53.21411173,0.03500000
0.06906704,0.02141772,0.00246240,278.90831709,12.66213795,0.03500000
0.05978371,0.05511909,0.06814331,196.25272931,35.84811961,0.03500000
0.05808165,0.08715017,0.07176755,23.64616000,43.44601855,0.03500000
0.01068356,0.09695537,0.02787266,264.06325648,6.75314956,0.03500000
0.08286388,0.08469975,0.08641635,20.17099843,177.06894413,0.03500000
0.03149728,0.00931722,0.04386092,0.58381663,152.91723360,0.03500000
0.06159251,0.04232214,0.07140063,191.48036580,136.67452976,0.03500000
0.02065215,0.00391320,0.07019298,357.12663943,75.49616397,0.03500000
0.04268752,0.08474543,0.06471165,311.44420736,0.68724762,0.03500000
0.05968441,0.02805071,0.07021824,145.63231670,138.05696165,0.03500000
0.04112310,0.09149315,0.05988040,324.09747201,112.93567733,0.03500000
0.02065933,0.08782376,0.05913515,230.15670529,35.33034948,0.03500000
0.04302893,0.01998558,0.02078772,202.31175719,115.84439217,0.03500000
0.03124342,0.09687438,0.00664088,259.62957514,8.25113828,0.03500000
0.01580689,0.07635745,0.04733369,94.19088420,158.76016251,0.03500000
0.03601965,0.01618295,0.01971404,95.72504255,121.71325762,0.03500000
0.07500066,0.09367271,0.07381739,257.07484845,132.76006251,0.03500000
0.09011930,0.04679664,0.01296757,77.12184470,18.82388254,0.03500000
0.07117632,0.04226948,0.00380600,326.35811139,34.22038664,0.03500000
0.05331896,0.04157701,0.00551539,141.01488691,84.80117162,0.03500000
0.06840507,0.06914815,0.05141694,287.98174571,153.03469769,0.03500000
0.03514166,0.05317587,0.05496348,169.33073357,24.75967839,0.03500000
0.05222636,0.04501290,0.08561170,239.94733698,179.35368357,0.03500000
0.09625635,0.04330398,0.06720887,141.26110800,24.14383170,0.03500000
0.02730502,0.05029091,0.06830809,118.10726603,88.11412594,0.03500000
0.08375843,0.05306368,0.09461147,171.34370392,151.98346766,0.03500000
0.02800030,0.09280095,0.07162161,244.79099295,127.70116059,0.03500000
0.01827143,0.07165489,0.05298307,288.94409218,156.15391410,0.03500000
0.06592174,0.00526386,0.04548017,166.84804267,90.82439509,0.03500000
0.09090427,0.05255577,0.06481594,278.85519098,133.14403587,0.03500000
0.08826901,0.04242407,0.07665030,237.60854884,64.21066749,0.03500000
0.04132519,0.02209763,0.01339578,209.47226782,87.91550777,0.03500000
0.07445008,0.02727482,0.03502820,336.74591588,129.35346653,0.03500000
0.00499310,0.08984590,0.04879090,9.94491737,176.58208038,0.03500000
0.07218048,0.01394861,0.00699620,340.79639252,30.55905385,0.03500000
0.09221972,0.04351364,0.04370156,76.27026658,5.38377575,0.03500000
0.06041173,0.04239765,0.06312659,358.70916656,38.37023947,0.03500000
0.03996311,0.09762265,0.03310652,336.30818142,155.37861689,0.03500000
0.06048123,0.04961970,0.06357587,280.20788466,34.78925484,0.03500000
0.08517894,0.02519256,0.05572740,257.43378067,22.57560621,0.03500000
0.01688991,0.08021212,0.01671956,130.53989628,46.88164741,0.03500000
0.02872280,0.08356843,0.08582487,160.81549267,172.10472144,0.03500000
0.02984942,0.07998649,0.01886235,262.30453290,94.48639860,0.03500000
0.01879605,0.00929080,0.03497967,96.06500387,141.14344456,0.03500000
0.01424261,0.07899694,0.03367903,279.80607879,37.04219895,0.03500000
0.09631343,0.03187806,0.03657495,167.40568275,0.85326824,0.03500000
0.03130416,0.03426359,0.00858472,213.65879743,94.78751611,0.03500000
0.07944228,0.02289974,0.07786340,127.92147986,112.57852124,0.03500000
0.00584021,0.07837919,0.04326542,52.64473819,9.93046443,0.03500000
0.03535169,0.05061660,0.03470749,331.10399150,15.36458853,0.03500000
0.01690109,0.06469939,0.09552276,95.61266153,92.19320711,0.03500000
0.01656724,0.00411136,0.09485763,180.81705297,165.52583172,0.03500000
0.00988159,0.03150991,0.04628847,234.08664437,165.61636740,0.03500000
0.06620151,0.05058432,0.06616250,6.67798646,57.71831429,0.03500000
0.03026112,0.02822610,0.00605096,142.78235690,49.13297410,0.03500000
0.06485706,0.05690216,0.09189038,342.52939745,158.39537503,0.03500000
0.01596137,0.01148390,0.00351937,332.44573436,21.86614795,0.03500000
0.03035780,0.03799736,0.01686875,156.78825513,69.62970175,0.03500000
0.06515549,0.06322991,0.07240064,325.02296707,98.81133517,0.03500000
0.00253218,0.08994137,0.06957652,332.43081438,134.27290028,0.03500000
0.04829094,0.02547939,0.05362609,96.41095358,82.91522858,0.03500000
0.02544478,0.04967240,0.04659982,96.64726824,94.15604469,0.03500000
0.03977725,0.04670547,0.06921107,167.28948667,177.02750232,0.03500000
0.00467782,0.03141677,0.04685501,300.17851906,87.36277398,0.03500000
0.06290727,0.03404019,0.09383156,333.00389237,92.49581175,0.03500000
0.03404015,0.04481868,0.02979811,26.89425447,79.45399273,0.03500000
0.00461938,0.04076533,0.02399546,63.22310691,82.95184676,0.03500000
0.09675610,0.01422985,0.04752214,145.70228874,159.24283745,0.03500000
0.00755130,0.08588148,0.01963893,294.38663182,14.37394141,0.03500000
0.02171048,0.09369101,0.01340060,28.65368928,16.37527006,0.03500000
0.05562516,0.08833427,0.02007545,192.54449839,97.45885165,0.03500000
0.08578276,0.01222418,0.00528205,135.95194867,26.64977068,0.03500000
0.06815186,0.00527429,0.03596009,186.51544599,148.94625375,0.03500000
0.05295161,0.09232037,0.01811241,171.44538134,14.52955963,0.03500000
0.06600890,0.03454340,0.09751666,294.02087265,103.26899626,0.03500000
0.07759160,0.05120538,0.00230259,306.73533111,15.56207632,0.03500000
0.03488773,0.06911541,0.08528456,39.04161600,127.55853060,0.03500000
0.09648229,0.06355661,0.08360493,88.27726007,155.12093049,0.03500000
0.09254188,0.04314130,0.04938672,286.59349348,150.79075308,0.03500000
0.01769084,0.09290005,0.04946473,333.27612311,124.92588070,0.03500000
0.02307870,0.01853604,0.00861836,230.04969566,30.90586767,0.03500000
0.08978360,0.09703781,0.03638545,28.82621188,2.28610750,0.03500000
0.06106185,0.07660568,0.05239807,183.96121755,166.85809219,0.03500000
0.09039708,0.03474811,0.07100146,287.11465522,150.95326969,0.03500000
0.05250115,0.08627650,0.08070570,193.99478551,139.74070718,0.03500000
0.03944241,0.03870777,0.06416371,102.58857757,60.85950836,0.03500000
0.04836458,0.02254380,0.05199427,204.14227586,120.49522734,0.03500000
0.08439500,0.06884174,0.01913454,174.00077496,92.66681060,0.03500000
0.06315846,0.03761563,0.07789452,280.40983150,99.92548056,0.03500000
0.02139737,0.08757275,0.01729753,293.03018179,50.95122797,0.03500000
0.02792015,0.06508319,0.04427074,309.85188545,178.08539841,0.03500000
0.08057645,0.00572110,0.06098375,185.57694712,47.27507429,0.03500000
0.05544610,0.02326294,0.07214544,105.15415710,133.05115903,0.03500000
0.00977183,0.09502459,0.08441756,109.15503157,173.70286996,0.03500000
0.05449266,0.09013553,0.06198128,31.19689766,29.41428875,0.03500000
0.06447493,0.08316005,0.01592863,189.71960334,70.03424692,0.03500000
0.08428356,0.06411932,0.09624351,222.20730015,156.11847834,0.03500000
0.08236227,0.00843677,0.06248745,61.37042097,124.73791025,0.03500000
0.05090800,0.09071121,0.02421526,270.07307907,56.96482127,0.03500000
0.00336144,0.09333137,0.05500860,21.11358366,28.96985006,0.03500000
0.01485704,0.01157870,0.04972760,175.60001631,8.43027245,0.03500000
0.01745864,0.02298167,0.05823818,302.94995382,168.58235243,0.03500000
0.04065244,0.04802230,0.01568193,29.57599343,2.11125074,0.03500000
0.06722799,0.01744767,0.01262696,211.30731306,38.72439521,0.03500000
0.06354597,0.02913977,0.07014924,228.50003902,94.23265427,0.03500000
0.09004897,0.00436469,0.07213564,137.28482948,171.22222961,0.03500000
0.00302416,0.08665817,0.02983444,314.65003688,139.82130615,0.03500000
0.06830032,0.06044910,0.04148808,14.57462244,147.24766967,0.03500000
0.00665872,0.02099731,0.06401372,226.70292786,0.24716424,0.03500000
0.02292356,0.00338501,0.00909064,50.93263825,1.07170171,0.03500000
0.03123299,0.08521768,0.02083765,162.74398652,2.98546271,0.03500000
0.07821018,0.00395202,0.08700162,182.66423877,69.62254457,0.03500000
0.08897735,0.01900115,0.05758766,78.57494092,116.04418556,0.03500000
0.01089448,0.02071170,0.01913628,20.31989785,119.12799160,0.03500000
0.07674713,0.04952219,0.03191738,274.30346182,53.65427429,0.03500000
0.00706364,0.06658117,0.09555056,357.24198371,158.92478077,0.03500000
0.01498526,0.09394759,0.00263515,72.24098344,2.44651257,0.03500000
0.02607281,0.08778441,0.04307878,273.07205361,117.95535809,0.03500000
0.01198015,0.06001263,0.01515384,248.12907242,19.17982259,0.03500000
0.06448692,0.04501903,0.02055325,84.12885423,44.61909303,0.03500000
0.07691028,0.05249580,0.02472019,201.52063819,54.47589744,0.03500000
0.01904278,0.04901389,0.06458355,323.99645960,94.84632623,0.03500000
0.03885859,0.06989799,0.07588391,338.25847796,71.00909377,0.03500000
0.03420964,0.09430171,0.01347537,9.35002317,77.31561042,0.03500000
0.05596995,0.00695759,0.04649820,41.63219709,154.66648834,0.03500000
0.01398289,0.09294419,0.08382188,8.12008820,175.94609925,0.03500000
0.05722497,0.07368882,0.01441259,91.03816707,18.75294512,0.03500000
0.09771205,0.00995188,0.03148883,127.19832809,120.53312605,0.03500000
0.09369839,0.04826904,0.02724488,252.53783097,17.16199816,0.03500000
0.06428521,0.00627207,0.02276447,15.23307027,104.94866766,0.03500000
0.00498080,0.07390118,0.03470497,280.06879587,147.62856334,0.03500000
0.06420996,0.03697441,0.04888603,63.09059668,92.02298328,0.03500000
0.08792419,0.04504774,0.03363189,250.82443019,131.33414178,0.03500000
0.05336955,0.01452461,0.05113890,172.13357806,158.29502849,0.03500000
0.08024701,0.07009214,0.00650243,147.03252833,48.73804961,0.03500000
0.08902201,0.02193789,0.00638996,191.96251713,77.41119057,0.03500000
0.08659196,0.00230103,0.03964536,174.29286842,173.14731686,0.03500000
0.00924709,0.04045549,0.02083432,76.17068924,5.90001486,0.03500000
0.04880691,0.09012359,0.06059129,31.34108356,14.10851017,0.03500000
0.06298669,0.02002680,0.01790820,161.66153537,97.33704246,0.03500000
0.07163252,0.07975525,0.01760614,323.70958843,114.61401840,0.03500000
0.09668946,0.05540255,0.09359503,195.29728929,117.40156386,0.03500000
0.06488973,0.01383066,0.04196611,18.65824792,105.07722552,0.03500000
0.09289735,0.03979746,0.09536647,181.98922493,99.23825445,0.03500000
0.06352594,0.01937693,0.01501397,141.16864719,82.74670581,0.03500000
0.01142565,0.08559599,0.09252790,282.18105895,154.32377550,0.03500000
0.02221530,0.09149963,0.02945951,283.50894183,9.78672136,0.03500000
0.08139771,0.05171917,0.00893320,129.51529232,24.26399749,0.03500000
0.00950274,0.02551217,0.07289908,245.32066473,147.28853474,0.03500000
0.09432967,0.08566260,0.06736546,260.16453030,174.81979564,0.03500000
0.02695797,0.08364522,0.07553074,321.62475496,99.71437531,0.03500000
0.05703295,0.08713870,0.02978175,350.23211043,139.66562835,0.03500000
0.02896677,0.06031716,0.00944717,274.00881039,105.35038758,0.03500000
0.05414885,0.01743619,0.05025003,204.89193310,174.62634490,0.03500000
0.08157794,0.03245347,0.02703524,168.61153439,15.33857994,0.03500000
0.06121323,0.08023293,0.01918594,220.31317889,86.04624287,0.03500000
0.05144233,0.06520942,0.08423426,101.45486790,163.62751026,0.03500000
0.04126163,0.09636548,0.05561078,359.19823818,45.40972434,0.03500000
0.00281435,0.03193431,0.07199238,63.95225674,149.21900254,0.03500000
0.06421536,0.08221542,0.02152467,216.42146303,96.62554630,0.03500000
0.04058122,0.08065558,0.08814661,227.88839887,83.60885043,0.03500000
0.09496092,0.04369249,0.01275640,85.51019739,55.85874448,0.03500000
0.02519974,0.06029629,0.06532405,114.23809928,15.81189900,0.03500000
0.07534339,0.06265500,0.03848179,12.75219613,143.75616161,0.03500000
0.04026102,0.06572574,0.00676588,54.33190228,26.18311524,0.03500000
0.02823467,0.07408817,0.01111899,31.69597725,107.44324826,0.03500000
0.03464472,0.02836591,0.04759683,92.07485350,54.80141331,0.03500000
0.04999456,0.04249749,0.05532595,350.18947392,131.32597603,0.03500000
0.04212305,0.08427735,0.01981509,34.02427445,15.69452546,0.03500000
0.04701486,0.04562549,0.05887307,250.67965337,1.23740427,0.03500000
0.02281443,0.05507388,0.04146332,243.75030191,54.15827401,0.03500000
0.01622577,0.00498670,0.06443016,356.28172804,18.27239222,0.03500000
0.08075653,0.00775511,0.03920923,81.52680307,145.54404908,0.03500000
0.07911077,0.07548363,0.07668742,20.51642315,141.95553191,0.03500000
0.09297216,0.08532073,0.05923147,287.67644849,29.84933672,0.03500000
0.07525687,0.05263304,0.03296015,319.82586438,131.71413308,0.03500000
0.07330318,0.00210659,0.04294724,133.51701560,146.49860674,0.03500000
0.07027993,0.04134955,0.09231277,294.68746703,92.32527826,0.03500000
0.07110178,0.04448650,0.04788424,312.42767165,128.11286325,0.03500000
0.07435081,0.07072102,0.02678160,291.86055110,81.54519568,0.03500000
0.05017111,0.09465214,0.02026598,205.51922098,7.95812602,0.03500000
0.04912642,0.00639147,0.05092618,113.39143456,162.51846466,0.03500000
0.07606432,0.06692090,0.08036811,83.44924829,57.31826689,0.03500000
0.03934654,0.04795725,0.09492743,36.72692910,96.49956567,0.03500000
0.03894325,0.00360886,0.02534287,207.15315377,10.53747869,0.03500000
0.06753987,0.04114108,0.02191953,329.10698659,98.62184194,0.03500000
0.09161919,0.09492519,0.01987929,281.78042290,11.51070614,0.03500000
0.09227229,0.07944330,0.04036864,217.08746748,178.37190436,0.03500000
0.05760520,0.03757869,0.08389975,116.14107224,78.63714213,0.03500000
0.00328764,0.09529042,0.09597614,358.28685424,153.97854056,0.03500000
0.09725511,0.02647355,0.05787832,228.64117737,119.28564057,0.03500000
0.06798075,0.07702752,0.00756915,153.46534141,32.96148067,0.03500000
0.05702356,0.00213048,0.06727337,140.42740205,164.88872190,0.03500000
0.08906250,0.01793268,0.04028405,100.68917680,15.98402585,0.03500000
0.03258167,0.05437850,0.03991851,143.06953264,133.25046362,0.03500000
0.03788674,0.01983443,0.04819987,209.96374951,177.97914850,0.03500000
0.07221855,0.00378352,0.04260797,152.68192930,71.30829103,0.03500000
0.09231887,0.07387824,0.05585499,18.44774966,174.00864131,0.03500000
0.09561618,0.01958857,0.05910169,135.35335020,47.91145503,0.03500000
0.03748407,0.08718634,0.07633029,320.49349350,104.07583885,0.03500000
0.01774301,0.07679560,0.00960600,277.62317907,18.62441093,0.03500000
0.07845342,0.00430673,0.05547907,86.68740197,32.59694582,0.03500000
0.01904462,0.09660311,0.03946924,232.39646128,160.45333970,0.03500000
0.04881439,0.09638608,0.04900291,3.35647740,17.73740349,0.03500000
0.01174462,0.07760233,0.03899861,276.28287076,68.29529298,0.03500000
0.03959270,0.04980142,0.01201587,129.07607623,103.58817407,0.03500000
0.02624152,0.04927311,0.01861396,336.46543808,96.94157575,0.03500000
0.02093465,0.07084613,0.05042648,250.12629293,170.79482239,0.03500000
0.00387271,0.02085184,0.07864819,251.85794413,168.24444376,0.03500000
0.09479637,0.04617399,0.05334846,133.25581242,149.49944720,0.03500000
0.08619565,0.08947915,0.00679920,224.20250420,98.39428217,0.03500000
0.00622448,0.09400881,0.03544310,281.26012688,161.86035451,0.03500000
0.01167508,0.09075629,0.02468874,103.63567911,6.04263409,0.03500000
0.02188657,0.00319909,0.05714477,119.30433439,138.98836811,0.03500000
0.04895791,0.09162871,0.00466402,287.11796948,32.08566452,0.03500000
0.04615937,0.06070403,0.05389404,259.74030156,10.41628516,0.03500000
0.06963146,0.01919879,0.01626403,68.88958814,22.98894103,0.03500000
0.08672732,0.02511090,0.06152994,316.89120373,24.23431227,0.03500000
0.01814998,0.06736318,0.02133213,232.23279565,28.60336150,0.03500000
0.06636650,0.09675366,0.04889512,328.30795240,62.86691607,0.03500000
0.06757231,0.08824201,0.09598445,345.91123701,121.20652555,0.03500000
